Fartøy;Dag;Måned;År;LenkeNr;Posisjon Latitude;Posisjon Longitude;Omr.-nr.;Lok.- nr.;Fiskedyp Min (favn);Fiskedyp Max (favn);Antall garn i lenken;Lengde per garn;Total garnlengde (meter);Ståtid (timer);Liter rårogn;Nøyaktighet kjeks;Ant. Kjeks;Nøyaktighet kall;Ant. kall;Bifangst totalt skarv;Bifangst totalt teist;Bifangst andre arter;Art 1 sjøpattedyr;Antall 1 sjøpattedyr;Art 2 sjøpattedyr;Antall 2 sjøpattedyr
Sjeggestein;3;6;2 015;7;35.49;31,29;-99;-99;11;11;10;35;350;80;11;2;20;2;0;0;0;0;;;;
Sjeggestein;3;6;2 015;8;35.58;31,08;-99;-99;11;11;12;35;420;81;12;2;20;2;1;0;0;0;;;;
Sjeggestein;3;6;2 015;9;36.14;30,30;-99;-99;10;14;10;35;350;82;10;2;14;2;2;0;0;0;;;;
Sjeggestein;8;6;2 015;1;34.45;33,85;-99;-99;9;10;10;35;350;71;21;2;40;2;0;0;0;0;;;;
Sjeggestein;8;6;2 015;2;34.81;32,58;-99;-99;8;10;10;35;350;72;22;2;40;2;0;0;0;0;;;;
Sjeggestein;8;6;2 015;3;35.16;32,17;-99;-99;8;10;12;35;420;73;21;2;40;2;0;0;0;0;;;;
Sjeggestein;8;6;2 015;4;35.4;31,60;-99;-99;10;11;12;35;420;74;22;2;40;2;0;0;0;0;;;;
Sjeggestein;8;6;2 015;5;35.58;31,08;-99;-99;10;11;10;35;350;75;20;2;46;2;0;0;0;0;;;;
Sjeggestein;8;6;2 015;6;36.14;30,30;-99;-99;10;10;12;35;420;76;23;2;42;2;2;0;0;0;;;;
Sjeggestein;10;6;2 015;1;34.43;33,85;-99;-99;9;10;10;35;350;51;11;2;20;2;0;0;0;0;;;;
Sjeggestein;10;6;2 015;2;34.81;32,58;-99;-99;10;10;10;35;350;52;11;2;21;2;0;0;0;0;;;;
Sjeggestein;10;6;2 015;3;35.16;32,17;-99;-99;9;10;12;35;420;53;12;2;21;2;1;0;0;0;;;;
Sjeggestein;10;6;2 015;4;35.4;31,60;-99;-99;11;11;12;35;420;54;12;2;22;2;1;0;0;0;;;;
Sjeggestein;10;6;2 015;5;35.59;31,08;-99;-99;10;11;10;35;350;55;10;2;21;2;2;0;0;0;;;;
Sjeggestein;10;6;2 015;6;36.14;33,30;-99;-99;10;10;12;35;420;56;11;2;20;2;0;0;0;0;;;;
Sjeggestein;17;6;2 015;1;34.43;33,85;-99;-99;9;10;10;35;350;75;21;2;39;2;0;0;0;0;;;;
Sjeggestein;17;6;2 015;2;34,81;32,58;-99;-99;10;10;10;35;350;76;21;2;40;2;0;0;0;0;;;;
Sjeggestein;17;6;2 015;3;35,16;32,17;-99;-99;11;11;12;35;420;77;22;2;41;2;1;0;0;0;;;;
Sjeggestein;17;6;2 015;4;35,40;31,60;-99;-99;11;11;12;35;420;78;21;2;40;2;0;0;0;0;;;;
Sjeggestein;17;6;2 015;5;35,59;31,08;-99;-99;11;12;10;35;350;79;20;2;39;2;0;0;0;0;;;;
Sjeggestein;17;6;2 015;6;36,13;33,30;-99;-99;9;14;12;35;420;80;22;2;40;2;4;0;0;0;;;;
Sjeggestein;18;6;2 015;1;34.43;33,85;-99;-99;10;10;10;35;350;26;19;2;38;2;0;0;0;0;;;;
Sjeggestein;18;6;2 015;2;37.81;32,58;-99;-99;9;10;10;35;350;27;19;2;37;2;0;0;0;0;;;;
Sjeggestein;18;6;2 015;3;35.16;32,17;-99;-99;9;9;12;35;420;28;20;2;39;2;0;0;0;0;;;;
Sjeggestein;18;6;2 015;4;35.4;31,60;-99;-99;9;9;12;35;420;29;19;2;36;2;2;0;0;0;;;;
Sjeggestein;18;6;2 015;5;35.59;31,08;-99;-99;8;10;10;35;350;30;19;2;37;2;0;0;0;0;;;;
Sjeggestein;18;6;2 015;6;36.13;33,30;-99;-99;10;11;12;35;420;31;20;2;40;2;2;0;0;0;;;;
